"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PASSCAR","TOT","IDX2015","M","2002-08",104.999389159619,
"AUS","PASSCAR","TOT","IDX2015","M","2002-09",100.982968218848,
"AUS","PASSCAR","TOT","IDX2015","M","2002-10",112.322492694155,
"AUS","PASSCAR","TOT","IDX2015","M","2002-11",109.902401281407,
"AUS","PASSCAR","TOT","IDX2015","M","2002-12",105.45315629951,
"AUS","PASSCAR","TOT","IDX2015","M","2003-01",93.1153441164436,
"AUS","PASSCAR","TOT","IDX2015","M","2003-02",101.636858302484,
"AUS","PASSCAR","TOT","IDX2015","M","2003-03",116.166714822866,
"AUS","PASSCAR","TOT","IDX2015","M","2003-04",103.789343453245,
"AUS","PASSCAR","TOT","IDX2015","M","2003-05",115.526786805072,
"AUS","PASSCAR","TOT","IDX2015","M","2003-06",132.839748450114,
"AUS","PASSCAR","TOT","IDX2015","M","2003-07",119.7247146018,
"AUS","PASSCAR","TOT","IDX2015","M","2003-08",116.045710252229,
"AUS","PASSCAR","TOT","IDX2015","M","2003-09",120.420490882965,
"AUS","PASSCAR","TOT","IDX2015","M","2003-10",121.423432612671,
"AUS","PASSCAR","TOT","IDX2015","M","2003-11",112.818146031574,
"AUS","PASSCAR","TOT","IDX2015","M","2003-12",115.964264868146,
"AUS","PASSCAR","TOT","IDX2015","M","2004-01",94.7442517981008,
"AUS","PASSCAR","TOT","IDX2015","M","2004-02",111.407977381453,
"AUS","PASSCAR","TOT","IDX2015","M","2004-03",125.025645600107,
"AUS","PASSCAR","TOT","IDX2015","M","2004-04",102.57231671395,
"AUS","PASSCAR","TOT","IDX2015","M","2004-05",107.43344263821,
"AUS","PASSCAR","TOT","IDX2015","M","2004-06",135.627507596721,
"AUS","PASSCAR","TOT","IDX2015","M","2004-07",108.72726073964,
"AUS","PASSCAR","TOT","IDX2015","M","2004-08",113.206756864198,
"AUS","PASSCAR","TOT","IDX2015","M","2004-09",116.143444713128,
"AUS","PASSCAR","TOT","IDX2015","M","2004-10",121.679403819788,
"AUS","PASSCAR","TOT","IDX2015","M","2004-11",123.070956382118,
"AUS","PASSCAR","TOT","IDX2015","M","2004-12",113.262605127569,
"AUS","PASSCAR","TOT","IDX2015","M","2005-01",100.235997696259,
"AUS","PASSCAR","TOT","IDX2015","M","2005-02",117.839835713025,
"AUS","PASSCAR","TOT","IDX2015","M","2005-03",123.987798705794,
"AUS","PASSCAR","TOT","IDX2015","M","2005-04",108.557388938553,
"AUS","PASSCAR","TOT","IDX2015","M","2005-05",117.427954770663,
"AUS","PASSCAR","TOT","IDX2015","M","2005-06",141.43805399829,
"AUS","PASSCAR","TOT","IDX2015","M","2005-07",114.060769891581,
"AUS","PASSCAR","TOT","IDX2015","M","2005-08",124.839484722203,
"AUS","PASSCAR","TOT","IDX2015","M","2005-09",121.279157932296,
"AUS","PASSCAR","TOT","IDX2015","M","2005-10",112.706449504831,
"AUS","PASSCAR","TOT","IDX2015","M","2005-11",122.752155878708,
"AUS","PASSCAR","TOT","IDX2015","M","2005-12",111.568541138645,
"AUS","PASSCAR","TOT","IDX2015","M","2006-01",101.832327224283,
"AUS","PASSCAR","TOT","IDX2015","M","2006-02",112.820473042547,
"AUS","PASSCAR","TOT","IDX2015","M","2006-03",123.769059674257,
"AUS","PASSCAR","TOT","IDX2015","M","2006-04",98.4488532683839,
"AUS","PASSCAR","TOT","IDX2015","M","2006-05",117.939897184898,
"AUS","PASSCAR","TOT","IDX2015","M","2006-06",132.700127791686,
"AUS","PASSCAR","TOT","IDX2015","M","2006-07",113.553481499293,
"AUS","PASSCAR","TOT","IDX2015","M","2006-08",121.074380966602,
"AUS","PASSCAR","TOT","IDX2015","M","2006-09",119.580439921425,
"AUS","PASSCAR","TOT","IDX2015","M","2006-10",117.588518527855,
"AUS","PASSCAR","TOT","IDX2015","M","2006-11",120.655518991318,
"AUS","PASSCAR","TOT","IDX2015","M","2006-12",112.506326561085,
"AUS","PASSCAR","TOT","IDX2015","M","2007-01",114.463342790047,
"AUS","PASSCAR","TOT","IDX2015","M","2007-02",122.465933528932,
"AUS","PASSCAR","TOT","IDX2015","M","2007-03",134.401172813531,
"AUS","PASSCAR","TOT","IDX2015","M","2007-04",104.96913801696,
"AUS","PASSCAR","TOT","IDX2015","M","2007-05",122.696307615337,
"AUS","PASSCAR","TOT","IDX2015","M","2007-06",148.388835777018,
"AUS","PASSCAR","TOT","IDX2015","M","2007-07",124.702191074749,
"AUS","PASSCAR","TOT","IDX2015","M","2007-08",122.745174845787,
"AUS","PASSCAR","TOT","IDX2015","M","2007-09",116.808969851634,
"AUS","PASSCAR","TOT","IDX2015","M","2007-10",124.113457298379,
"AUS","PASSCAR","TOT","IDX2015","M","2007-11",126.11235972487,
"AUS","PASSCAR","TOT","IDX2015","M","2007-12",120.357661586672,
"AUS","PASSCAR","TOT","IDX2015","M","2008-01",114.71000595327,
"AUS","PASSCAR","TOT","IDX2015","M","2008-02",123.401391940397,
"AUS","PASSCAR","TOT","IDX2015","M","2008-03",123.615476949987,
"AUS","PASSCAR","TOT","IDX2015","M","2008-04",110.856475780664,
"AUS","PASSCAR","TOT","IDX2015","M","2008-05",119.645596228691,
"AUS","PASSCAR","TOT","IDX2015","M","2008-06",143.16702315182,
"AUS","PASSCAR","TOT","IDX2015","M","2008-07",118.83579640981,
"AUS","PASSCAR","TOT","IDX2015","M","2008-08",107.307784045625,
"AUS","PASSCAR","TOT","IDX2015","M","2008-09",113.709391234537,
"AUS","PASSCAR","TOT","IDX2015","M","2008-10",106.991310553189,
"AUS","PASSCAR","TOT","IDX2015","M","2008-11",100.105685081727,
"AUS","PASSCAR","TOT","IDX2015","M","2008-12",106.335093458578,
"AUS","PASSCAR","TOT","IDX2015","M","2009-01",96.1264963165355,
"AUS","PASSCAR","TOT","IDX2015","M","2009-02",98.811866980296,
"AUS","PASSCAR","TOT","IDX2015","M","2009-03",101.187745184542,
"AUS","PASSCAR","TOT","IDX2015","M","2009-04",85.3943217053888,
"AUS","PASSCAR","TOT","IDX2015","M","2009-05",98.3045785880085,
"AUS","PASSCAR","TOT","IDX2015","M","2009-06",129.933311743843,
"AUS","PASSCAR","TOT","IDX2015","M","2009-07",107.272878881018,
"AUS","PASSCAR","TOT","IDX2015","M","2009-08",104.524678920965,
"AUS","PASSCAR","TOT","IDX2015","M","2009-09",110.030386884966,
"AUS","PASSCAR","TOT","IDX2015","M","2009-10",108.308398764357,
"AUS","PASSCAR","TOT","IDX2015","M","2009-11",109.506809415862,
"AUS","PASSCAR","TOT","IDX2015","M","2009-12",108.492232631287,
"AUS","PASSCAR","TOT","IDX2015","M","2010-01",101.411138238026,
"AUS","PASSCAR","TOT","IDX2015","M","2010-02",111.298607865685,
"AUS","PASSCAR","TOT","IDX2015","M","2010-03",125.000048479395,
"AUS","PASSCAR","TOT","IDX2015","M","2010-04",109.73252948032,
"AUS","PASSCAR","TOT","IDX2015","M","2010-05",117.397703628004,
"AUS","PASSCAR","TOT","IDX2015","M","2010-06",141.528807426268,
"AUS","PASSCAR","TOT","IDX2015","M","2010-07",110.744779253922,
"AUS","PASSCAR","TOT","IDX2015","M","2010-08",108.215318325405,
"AUS","PASSCAR","TOT","IDX2015","M","2010-09",113.47203611521,
"AUS","PASSCAR","TOT","IDX2015","M","2010-10",105.339132761794,
"AUS","PASSCAR","TOT","IDX2015","M","2010-11",114.965977160387,
"AUS","PASSCAR","TOT","IDX2015","M","2010-12",118.76831309157,
"AUS","PASSCAR","TOT","IDX2015","M","2011-01",101.3157307881,
"AUS","PASSCAR","TOT","IDX2015","M","2011-02",105.774283813893,
"AUS","PASSCAR","TOT","IDX2015","M","2011-03",116.881107191821,
"AUS","PASSCAR","TOT","IDX2015","M","2011-04",96.7222111258273,
"AUS","PASSCAR","TOT","IDX2015","M","2011-05",99.0771462313088,
"AUS","PASSCAR","TOT","IDX2015","M","2011-06",126.407890118542,
"AUS","PASSCAR","TOT","IDX2015","M","2011-07",106.346728513447,
"AUS","PASSCAR","TOT","IDX2015","M","2011-08",112.68085238412,
"AUS","PASSCAR","TOT","IDX2015","M","2011-09",110.998423450065,
"AUS","PASSCAR","TOT","IDX2015","M","2011-10",110.616793650363,
"AUS","PASSCAR","TOT","IDX2015","M","2011-11",108.699336607955,
"AUS","PASSCAR","TOT","IDX2015","M","2011-12",106.493330204796,
"AUS","PASSCAR","TOT","IDX2015","M","2012-01",99.0259519898852,
"AUS","PASSCAR","TOT","IDX2015","M","2012-02",107.086718003114,
"AUS","PASSCAR","TOT","IDX2015","M","2012-03",119.052208430373,
"AUS","PASSCAR","TOT","IDX2015","M","2012-04",94.2346363948394,
"AUS","PASSCAR","TOT","IDX2015","M","2012-05",112.739027658465,
"AUS","PASSCAR","TOT","IDX2015","M","2012-06",133.661183323864,
"AUS","PASSCAR","TOT","IDX2015","M","2012-07",100.885233757948,
"AUS","PASSCAR","TOT","IDX2015","M","2012-08",108.466635510575,
"AUS","PASSCAR","TOT","IDX2015","M","2012-09",114.512210020497,
"AUS","PASSCAR","TOT","IDX2015","M","2012-10",114.700697909375,
"AUS","PASSCAR","TOT","IDX2015","M","2012-11",120.194770818507,
"AUS","PASSCAR","TOT","IDX2015","M","2012-12",117.788641471602,
"AUS","PASSCAR","TOT","IDX2015","M","2013-01",97.6343994275553,
"AUS","PASSCAR","TOT","IDX2015","M","2013-02",100.848001582367,
"AUS","PASSCAR","TOT","IDX2015","M","2013-03",113.241662028804,
"AUS","PASSCAR","TOT","IDX2015","M","2013-04",99.6984581613123,
"AUS","PASSCAR","TOT","IDX2015","M","2013-05",108.84361128833,
"AUS","PASSCAR","TOT","IDX2015","M","2013-06",134.119604485701,
"AUS","PASSCAR","TOT","IDX2015","M","2013-07",107.782494284279,
"AUS","PASSCAR","TOT","IDX2015","M","2013-08",111.836147400632,
"AUS","PASSCAR","TOT","IDX2015","M","2013-09",109.716240403504,
"AUS","PASSCAR","TOT","IDX2015","M","2013-10",109.227568099007,
"AUS","PASSCAR","TOT","IDX2015","M","2013-11",114.230641692668,
"AUS","PASSCAR","TOT","IDX2015","M","2013-12",110.965845296432,
"AUS","PASSCAR","TOT","IDX2015","M","2014-01",96.8641587952288,
"AUS","PASSCAR","TOT","IDX2015","M","2014-02",101.576356017166,
"AUS","PASSCAR","TOT","IDX2015","M","2014-03",109.553349635338,
"AUS","PASSCAR","TOT","IDX2015","M","2014-04",90.8162572743332,
"AUS","PASSCAR","TOT","IDX2015","M","2014-05",101.967293860763,
"AUS","PASSCAR","TOT","IDX2015","M","2014-06",125.295578873067,
"AUS","PASSCAR","TOT","IDX2015","M","2014-07",101.141204965066,
"AUS","PASSCAR","TOT","IDX2015","M","2014-08",99.2656341201862,
"AUS","PASSCAR","TOT","IDX2015","M","2014-09",105.166933949733,
"AUS","PASSCAR","TOT","IDX2015","M","2014-10",100.354675255923,
"AUS","PASSCAR","TOT","IDX2015","M","2014-11",100.208073564574,
"AUS","PASSCAR","TOT","IDX2015","M","2014-12",104.83417138048,
"AUS","PASSCAR","TOT","IDX2015","M","2015-01",92.6127097461037,
"AUS","PASSCAR","TOT","IDX2015","M","2015-02",94.8838724565285,
"AUS","PASSCAR","TOT","IDX2015","M","2015-03",112.127023772356,
"AUS","PASSCAR","TOT","IDX2015","M","2015-04",81.480289247464,
"AUS","PASSCAR","TOT","IDX2015","M","2015-05",94.4580294483239,
